answered_on;choice_freedom;felt_like_i_had_to;trust_doing_stuff_well;uncertain_about_skills;connected_people_who_care;important_people_cold_distant;daily_stress_level;daily_stress_causes;daily_stress_cause_explanation;traffic_reason;traffic_location_open;covid_reason;expectation_tomorrow;interaction;citizen_id;panelkit_id;timestamp;fired;wave;study_day;campaign;day;week_day
2021-04-19 21:53:39.635000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;7;Sociaal (bv. familie, relatie, vrienden);Moeder heeft ziekte. Maar er is geen contact met vader. Er wordt bekeken hoe het verder moet... ;;;;7;EOD;email|6079a9df1febfddccc1b55cb;673e08c1-5577-11eb-9dd4-cb04303e036e;2021-04-19 21:59:47.354000+02:00;2021-04-19 20:00:23.323000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 21:59:16.172000+02:00;Eerder wel;Neutraal;Neutraal;Neutraal;Neutraal;Eerder niet;2;Werk of school;;;;;5;EOD;email|6079a9d61febfddccc195622;ebdb1e11-8763-11eb-9dd4-cb04303e036e;2021-04-19 22:01:06.624000+02:00;2021-04-19 20:00:22.162000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 22:02:26.859000+02:00;Eerder wel;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;Werk of school;;;;;6;EOD;email|6079a9cf1febfddccc17c57c;34103771-8902-11eb-9dd4-cb04303e036e;2021-04-19 22:04:05.170000+02:00;2021-04-19 20:00:21.182000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 22:13:42.161000+02:00;Neutraal;Helemaal wel;Eerder wel;Helemaal niet;Helemaal niet;Helemaal niet;6;Coronavirus en maatregelen;Neen;;;['Angst om zelf besmet te worden' 'Angst om anderen te besmetten'];3;EOD;email|6075be311febfddccc18a803;dbb05091-8818-11eb-9dd4-cb04303e036e;2021-04-19 22:15:16.349000+02:00;2021-04-19 20:00:15.748000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 22:17:20.688000+02:00;Eerder wel;Eerder niet;Eerder niet;Eerder wel;Eerder wel;Helemaal niet;4;Ondersteuning van iemand met (mantel)zorg;;;;;3;EOD;email|6075be311febfddccc1883f8;11d9dbf1-86f2-11eb-9dd4-cb04303e036e;2021-04-19 22:18:42.180000+02:00;2021-04-19 20:00:15.638000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 23:01:48.524000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;3;Ik had geen stress;;;;;2;EOD;email|6075be541febfddccc20a9c4;67cd0881-72a6-11eb-9dd4-cb04303e036e;2021-04-19 23:03:19.922000+02:00;2021-04-19 20:00:19.188000+02:00;w3;1;1;Maandag;Weekdag
2021-04-19 23:09:40.516000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;5;Sociaal (bv. familie, relatie, vrienden);Stress op relationeel vlak. Via het kanaal WhatsApp en messenger. Keuzes maken bij bepaalde berichten die je verstuurt ;;;;6;EOD;email|6075be591febfddccc21e401;65e11be1-850e-11eb-9dd4-cb04303e036e;2021-04-19 23:13:23.879000+02:00;2021-04-19 20:00:19.695000+02:00;w3;1;1;Maandag;Weekdag
2021-04-20 20:00:43.366000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;3;Werk of school;;;;;4;EOD;email|6079aa011febfddccc235dca;6c22dfb1-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:01:30.130000+02:00;2021-04-20 20:00:30.694000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:50.535000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Neutraal;Neutraal;6;Werk of school;Deadlines en eindbespreking rapport;;;;6;EOD;email|6075be4c1febfddccc1ee62f;5d2d3fe1-898e-11eb-9dd4-cb04303e036e;2021-04-20 20:01:53.703000+02:00;2021-04-20 20:00:22.011000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:43.033000+02:00;Eerder wel;Eerder wel;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;8;Werk of school;/;;;;8;EOD;email|6079a9cf1febfddccc17c57c;34103771-8902-11eb-9dd4-cb04303e036e;2021-04-20 20:01:58.438000+02:00;2021-04-20 20:00:24.978000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:35.726000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;Werk of school;;;;;5;EOD;email|6079a9e91febfddccc1db33e;e109c411-8b45-11eb-9dd4-cb04303e036e;2021-04-20 20:02:10.979000+02:00;2021-04-20 20:00:27.768000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:38.654000+02:00;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;Eerder niet;Eerder niet;2;Werk of school;;;;;2;EOD;email|6079a9ca1febfddccc16aab6;8e23dc31-e1f6-11e9-bee9-d1d3ec387d54;2021-04-20 20:02:11.400000+02:00;2021-04-20 20:00:24.701000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:44.378000+02:00;Neutraal;Neutraal;Eerder niet;Neutraal;Eerder wel;Helemaal niet;7;Woonsituatie en omgeving;Aannemer;;;;4;EOD;email|6079a9df1febfddccc1b7761;dd7cfe31-88b0-11eb-9dd4-cb04303e036e;2021-04-20 20:02:19.963000+02:00;2021-04-20 20:00:27.005000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:13.116000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Neutraal;Neutraal;1;Ik had geen stress;;;;;1;EOD;email|6079a9f21febfddccc1fc2db;583da091-86f7-11eb-9dd4-cb04303e036e;2021-04-20 20:02:28.046000+02:00;2021-04-20 20:00:28.808000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:28.741000+02:00;Eerder wel;Eerder wel;Eerder wel;Eerder wel;Helemaal wel;Helemaal niet;7;Werk of school;Het valt op dat mijn stress minder wordt naar het einde van de dag ;;;;8;EOD;email|6079a9f81febfddccc212b37;c664f001-86f7-11eb-9dd4-cb04303e036e;2021-04-20 20:02:41.655000+02:00;2021-04-20 20:00:29.349000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:08.911000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;Tijdsdruk of zich haasten;;;;;3;EOD;email|6075be541febfddccc20a9c4;67cd0881-72a6-11eb-9dd4-cb04303e036e;2021-04-20 20:02:48.101000+02:00;2021-04-20 20:00:22.994000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:26.724000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Neutraal;3;Werk of school;;;;;3;EOD;email|6079a9f81febfddccc2101af;34a61d71-8331-11eb-9dd4-cb04303e036e;2021-04-20 20:02:56.706000+02:00;2021-04-20 20:00:29.290000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:18.432000+02:00;Eerder niet;Helemaal wel;Eerder niet;Eerder wel;Helemaal niet;Neutraal;6;Werk of school;Werkstress aangevuld met stress door communicatie ivm verenigingsleven ;;;;7;EOD;email|6075be3e1febfddccc1b9530;a09d0e91-8411-11eb-9dd4-cb04303e036e;2021-04-20 20:03:05.945000+02:00;2021-04-20 20:00:20.700000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:22.921000+02:00;Neutraal;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;5;Tijdsdruk of zich haasten;Door het werk opgejaagd;;;;5;EOD;email|6075be591febfddccc21bf0d;6ab78fe1-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:03:13.741000+02:00;2021-04-20 20:00:23.326000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:58.172000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;6;Werk of school;Werkstress;;;;5;EOD;email|6079a9ef1febfddccc1eed93;85ac1d91-889b-11eb-9dd4-cb04303e036e;2021-04-20 20:03:14.634000+02:00;2021-04-20 20:00:28.483000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:11.904000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Eerder niet;8;Tijdsdruk of zich haasten;Van de ene werkfvergadering naar de andere, tussendoor boodschappen doen;;;;8;EOD;email|6075be3f1febfddccc1bd5ed;bb3dfbc1-63a4-11eb-9dd4-cb04303e036e;2021-04-20 20:03:14.803000+02:00;2021-04-20 20:00:20.897000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:51.694000+02:00;Helemaal wel;Eerder wel;Eerder wel;Eerder niet;Neutraal;Neutraal;6;Sociaal (bv. familie, relatie, vrienden);Slecht geslapen ;;;;6;EOD;email|6079a9ea1febfddccc1df4da;bec25f81-86ee-11eb-9dd4-cb04303e036e;2021-04-20 20:03:19.093000+02:00;2021-04-20 20:00:28.082000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:02:13.676000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal wel;Helemaal wel;Helemaal niet;3;Werk of school;;;;;3;EOD;email|6075be3d1febfddccc1b702d;6ef38be1-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:03:24.978000+02:00;2021-04-20 20:00:20.675000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:36.676000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;Werk of school;;;;;5;EOD;email|6079a9e61febfddccc1d034e;fcf7a741-0ad2-11ea-8e1b-412ab9868ba8;2021-04-20 20:03:25.156000+02:00;2021-04-20 20:00:27.514000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:49.252000+02:00;Eerder wel;Neutraal;Neutraal;Eerder wel;Eerder wel;Eerder niet;3;Gezondheid (bv. pijn, moe, dokter);;;;;1;EOD;email|5f9817dad950a870a4808afa;70678e41-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:04:02.903000+02:00;2021-04-20 20:00:05.671000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:02:25.619000+02:00;Eerder niet;Neutraal;Eerder wel;Eerder niet;Neutraal;Eerder wel;6;Geluidsoverlast;Geluidsoverlast en muziek afkomstig van renovatiewerken aan gevel;;;;5;EOD;email|6079a9d51febfddccc193346;b1640211-895c-11eb-9dd4-cb04303e036e;2021-04-20 20:04:15.031000+02:00;2021-04-20 20:00:25.609000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:06.456000+02:00;Helemaal niet;Eerder wel;Eerder wel;Eerder niet;Neutraal;Helemaal niet;3;Werk of school;;;;;6;EOD;email|6079a9d41febfddccc18ca39;7e109eb1-88a2-11eb-9dd4-cb04303e036e;2021-04-20 20:04:16.433000+02:00;2021-04-20 20:00:25.211000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:00:55.109000+02:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Eerder niet;Eerder niet;8;Technologie of digitalisering;Veel. Op computer geprutst, dingen die niet direct lukken;;;;7;EOD;email|6075be521febfddccc2015cd;00783821-87d3-11eb-9dd4-cb04303e036e;2021-04-20 20:04:20.714000+02:00;2021-04-20 20:00:22.867000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:02:38.354000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;9;Werk of school;Veel werk + op tijd voor kinderen zorgen ;;;;9;EOD;email|6076e7b31febfddccc5aa8d4;00ed9991-0ad3-11ea-8e1b-412ab9868ba8;2021-04-20 20:04:34.628000+02:00;2021-04-20 20:00:24.060000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:02:43.904000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder wel;Helemaal wel;Helemaal niet;7;Technologie of digitalisering;Ik denk dat het opgelost is door jullie! Dank;;;;7;EOD;email|6079a9ea1febfddccc1dd126;f46f9731-8741-11eb-9dd4-cb04303e036e;2021-04-20 20:05:31.857000+02:00;2021-04-20 20:00:27.859000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:04:09.146000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Werk of school;Geen idee;;;;5;EOD;email|6079a9cc1febfddccc172b04;492d1e71-80e2-11eb-9dd4-cb04303e036e;2021-04-20 20:05:48.445000+02:00;2021-04-20 20:00:24.929000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:07:03.222000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;2;Werk of school;;;;;3;EOD;email|6079a9da1febfddccc1a36f1;e1925433-349e-11e7-9c3f-a1afcff471b6;2021-04-20 20:08:03.385000+02:00;2021-04-20 20:00:26.451000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:07:23.077000+02:00;Eerder niet;Eerder niet;Helemaal niet;Eerder wel;Eerder wel;Eerder niet;8;Gezondheid (bv. pijn, moe, dokter);Hele tijd veel pijn gehad. ;;;;7;EOD;email|6075be4c1febfddccc1ec6da;09c3bfc1-8702-11eb-9dd4-cb04303e036e;2021-04-20 20:08:26.259000+02:00;2021-04-20 20:00:21.914000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:07:31.330000+02:00;Neutraal;Eerder wel;Neutraal;Eerder niet;Eerder wel;Helemaal niet;6;Werk of school;Nee;;;;7;EOD;email|6066cc0f1febfddcccea90cd;d148b111-8287-11eb-9dd4-cb04303e036e;2021-04-20 20:08:34.984000+02:00;2021-04-20 20:00:18.519000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:07:14.872000+02:00;Neutraal;Eerder wel;Helemaal niet;Helemaal wel;Eerder niet;Helemaal niet;6;Werk of school;Mijn hoofd staat niet echt op het werk. Wel op de toekomstige verhuis;;;;5;EOD;email|6079a9e51febfddccc1cc43d;145e7bd1-3470-11eb-9dd4-cb04303e036e;2021-04-20 20:08:37.372000+02:00;2021-04-20 20:00:27.322000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:08:02.725000+02:00;Eerder wel;Neutraal;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;3;Werk of school;;;;;2;EOD;email|6079a9c81febfddccc164a5f;6aadf2f1-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:08:58.081000+02:00;2021-04-20 20:00:24.327000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:06:06.059000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;7;Sociaal (bv. familie, relatie, vrienden);Terug proberen herstellen v gebroken relatie met ouders. Bij dokter v moeder geweest. Moeder gezien. ;;;;7;EOD;email|6079a9df1febfddccc1b55cb;673e08c1-5577-11eb-9dd4-cb04303e036e;2021-04-20 20:08:58.477000+02:00;2021-04-20 20:00:26.957000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:09:30.413000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;Werk of school;;;;;3;EOD;email|6079a9f91febfddccc217a9a;fbd361e1-3404-11eb-9dd4-cb04303e036e;2021-04-20 20:10:18.986000+02:00;2021-04-20 20:00:29.708000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:08:39.636000+02:00;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;Eerder wel;Helemaal niet;4;Ondersteuning van iemand met (mantel)zorg;;;;;4;EOD;email|6079aa021febfddccc238208;fdbd6491-5a85-11eb-9dd4-cb04303e036e;2021-04-20 20:10:43.097000+02:00;2021-04-20 20:00:30.846000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:09:49.093000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Eerder niet;Eerder wel;8;Sociaal (bv. familie, relatie, vrienden);Problemen let partner ;;;;7;EOD;email|6079a9d51febfddccc190f29;6e144f71-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:11:04.432000+02:00;2021-04-20 20:00:25.445000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:11:38.677000+02:00;Eerder niet;Eerder wel;Neutraal;Eerder wel;Neutraal;Neutraal;10;Werk of school;Vergadering gehad;;;;2;EOD;email|6075be311febfddccc18a803;dbb05091-8818-11eb-9dd4-cb04303e036e;2021-04-20 20:12:48.572000+02:00;2021-04-20 20:00:19.537000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:11:25.598000+02:00;Eerder niet;Eerder niet;Eerder wel;Neutraal;Eerder niet;Eerder wel;6;Sociaal (bv. familie, relatie, vrienden);? ;;;;2;EOD;email|6075be401febfddccc1bf908;2832cac1-83c7-11eb-9dd4-cb04303e036e;2021-04-20 20:13:25.476000+02:00;2021-04-20 20:00:21.021000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:14:54.058000+02:00;Eerder wel;Neutraal;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;3;Werk of school;;;;;3;EOD;email|6075be471febfddccc1da786;7e5bb151-87b9-11eb-9dd4-cb04303e036e;2021-04-20 20:15:57.900000+02:00;2021-04-20 20:00:21.569000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:01:06.754000+02:00;Neutraal;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Sociaal (bv. familie, relatie, vrienden);  ;;;;5;EOD;email|6075be2d1febfddccc17cc71;6f6efd71-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:16:01.283000+02:00;2021-04-20 20:00:18.947000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:16:31.399000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Neutraal;Eerder niet;3;Werk of school;;;;;4;EOD;email|6079a9fe1febfddccc22a036;13afa5c1-8ee7-11eb-9dd4-cb04303e036e;2021-04-20 20:17:20.750000+02:00;2021-04-20 20:00:30.269000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:16:59.962000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Neutraal;Neutraal;4;Verkeer of verplaatsing;;['File / Verkeersdrukte' 'Anders'];Rotonde Dampoort;;6;EOD;email|6079a9e11febfddccc1bbb2c;c9691701-86f1-11eb-9dd4-cb04303e036e;2021-04-20 20:18:01.382000+02:00;2021-04-20 20:00:27.106000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:15:32.607000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;5;Woonsituatie en omgeving;Gevaarlijke situatie op de baan;;;;5;EOD;email|6079a9db1febfddccc1a7ad5;38c2c300-349c-11e7-9c3f-a1afcff471b6;2021-04-20 20:18:02.204000+02:00;2021-04-20 20:00:26.584000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:16:56.572000+02:00;Neutraal;Eerder wel;Eerder wel;Eerder wel;Eerder wel;Helemaal niet;7;Gezondheid (bv. pijn, moe, dokter);Moe, slecht geslapen, piekeren over professionele toekomst;;;;5;EOD;email|6079a9cb1febfddccc16ca00;88977ab1-864b-11eb-9dd4-cb04303e036e;2021-04-20 20:18:30.630000+02:00;2021-04-20 20:00:24.739000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:18:32.040000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Neutraal;Helemaal niet;5;Werk of school;Dingetjes raakten niet opgelost;;;;3;EOD;email|6075be4f1febfddccc1f99f3;c6040991-83fd-11eb-9dd4-cb04303e036e;2021-04-20 20:20:09.913000+02:00;2021-04-20 20:00:22.247000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:19:05.439000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder wel;Neutraal;Neutraal;7;Werk of school;Werk blijft stresserend voor mij;;;;7;EOD;email|6075be491febfddccc1e0c8e;69ceb7e1-855d-11eb-9dd4-cb04303e036e;2021-04-20 20:20:58.998000+02:00;2021-04-20 20:00:21.687000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:28:01.165000+02:00;Eerder niet;Neutraal;Neutraal;Eerder niet;Eerder wel;Eerder niet;8;Werk of school;Dringend rapport moeten afwerken + druk ;;;;6;EOD;email|6075be561febfddccc210bee;6ee1ffb1-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:28:47.889000+02:00;2021-04-20 20:00:23.161000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:35:27.143000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;2;Werk of school;;;;;1;EOD;email|6075be461febfddccc1d87e3;8f236f01-895d-11eb-9dd4-cb04303e036e;2021-04-20 20:37:08.306000+02:00;2021-04-20 20:00:21.477000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:34:19.626000+02:00;Eerder niet;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Eerder niet;4;Werk of school;;;;;3;EOD;email|6079a9d31febfddccc18a935;068aa1b1-86ea-11eb-9dd4-cb04303e036e;2021-04-20 20:37:31.758000+02:00;2021-04-20 20:00:25.085000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:35:42.332000+02:00;Helemaal wel;Eerder niet;Eerder wel;Eerder wel;Eerder wel;Eerder niet;7;Werk of school;Druk tijdens de repetitie;;;;6;EOD;email|6079a9e11febfddccc1bea61;e104fe51-90c5-11eb-9dd4-cb04303e036e;2021-04-20 20:37:50.716000+02:00;2021-04-20 20:00:27.147000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:38:23.252000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;2;Werk of school;;;;;5;EOD;email|6079aa011febfddccc233bae;d30bc311-349e-11e7-9c3f-a1afcff471b6;2021-04-20 20:40:42.488000+02:00;2021-04-20 20:00:30.360000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:42:29.638000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal wel;Helemaal niet;6;Werk of school;Stress door uitgestelde taken.;;;;6;EOD;email|6079a9cb1febfddccc16eb3c;6b83b981-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:44:30.452000+02:00;2021-04-20 20:00:24.824000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:45:00.924000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;6;Ondersteuning van iemand met (mantel)zorg;Ziekte vader en alles errond ;;;;5;EOD;email|6075be2f1febfddccc18132e;07120a01-2fde-11eb-9dd4-cb04303e036e;2021-04-20 20:46:46.655000+02:00;2021-04-20 20:00:19.201000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:47:11.207000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;4;Sociaal (bv. familie, relatie, vrienden);;;;;4;EOD;email|6075be2e1febfddccc17f23e;6f75b431-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:47:50.858000+02:00;2021-04-20 20:00:19.078000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:48:41.312000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;4;Sociaal (bv. familie, relatie, vrienden);;;;;3;EOD;email|6075be3a1febfddccc1aba86;ec77bab1-87fc-11eb-9dd4-cb04303e036e;2021-04-20 20:50:12.434000+02:00;2021-04-20 20:00:20.327000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:51:57.474000+02:00;Eerder niet;Eerder wel;Neutraal;Neutraal;Eerder wel;Helemaal niet;6;Werk of school;/;;;;7;EOD;email|6079aa031febfddccc23d4cc;62442be1-8d5a-11eb-9dd4-cb04303e036e;2021-04-20 20:53:18.997000+02:00;2021-04-20 20:00:30.922000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 20:57:42.710000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;8;Werk of school;Nee;;;;8;EOD;email|6079a9f71febfddccc20dda2;7095ca31-95dc-11ea-83ea-832802f41e4e;2021-04-20 20:58:40.023000+02:00;2021-04-20 20:00:29.190000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:03:12.451000+02:00;Eerder niet;Helemaal wel;Eerder niet;Eerder wel;Helemaal wel;Eerder niet;9;Anders;Hele dag assessmeny center bij Hudson;;;;4;EOD;email|6079a9ee1febfddccc1eabc8;cfcea841-883a-11eb-9dd4-cb04303e036e;2021-04-20 21:04:11.470000+02:00;2021-04-20 20:00:28.398000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:09:02+02:00;Neutraal;Neutraal;Neutraal;Eerder niet;Neutraal;Eerder wel;3;Werk of school;;;;;5;EOD;email|6079a9e91febfddccc1d967a;8d151d91-836c-11eb-9dd4-cb04303e036e;2021-04-20 21:10:01.218000+02:00;2021-04-20 20:00:27.611000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:11:30.744000+02:00;Helemaal niet;Helemaal wel;Eerder niet;Eerder wel;Helemaal niet;Eerder niet;9;Tijdsdruk of zich haasten;Overladen met werk waar maar geen eind aan lijkt te komen. ;;;;9;EOD;email|6075be431febfddccc1cb8bf;118b46e1-87db-11eb-9dd4-cb04303e036e;2021-04-20 21:12:58.898000+02:00;2021-04-20 20:00:21.293000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:17:33.338000+02:00;Neutraal;Eerder niet;Eerder wel;Helemaal niet;Eerder niet;Helemaal niet;2;Werk of school;;;;;1;EOD;email|6079a9dc1febfddccc1a9ab3;d8ac1d21-843a-11eb-9dd4-cb04303e036e;2021-04-20 21:18:07.553000+02:00;2021-04-20 20:00:26.717000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:28:10.526000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;4;Sociaal (bv. familie, relatie, vrienden);;;;;2;EOD;email|6075be5d1febfddccc22b6be;6be58891-95dc-11ea-83ea-832802f41e4e;2021-04-20 21:29:21.339000+02:00;2021-04-20 20:00:23.815000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:33:30.331000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;3;Werk of school;;;;;4;EOD;email|6075be5b1febfddccc2224bd;c5909f11-87b2-11eb-9dd4-cb04303e036e;2021-04-20 21:34:33.732000+02:00;2021-04-20 20:00:23.630000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:36:18.547000+02:00;Eerder wel;Eerder niet;Neutraal;Neutraal;Neutraal;Eerder niet;3;Werk of school;;;;;3;EOD;email|6079a9d61febfddccc195622;ebdb1e11-8763-11eb-9dd4-cb04303e036e;2021-04-20 21:37:01.939000+02:00;2021-04-20 20:00:25.905000+02:00;w3;2;1;Dinsdag;Weekdag
2021-04-20 21:35:28.922000+02:00;Neutraal;Eerder niet;Eerder niet;Neutraal;Neutraal;Neutraal;7;Werk of school;Mijn werksituatie is momenteel vrij stresserend en ik heb ook moeite om er mee om te gaan ;;;;6;EOD;email|6079a9f41febfddccc200698;e5244201-8e3d-11eb-9dd4-cb04303e036e;2021-04-20 21:37:18.154000+02:00;2021-04-20 20:00:28.871000+02:00;w3;2;1;Dinsdag;Weekdag
